antecedents_str,consequents_str,support,confidence,lift,leverage,conviction,antecedent_support,consequent_support
"barbarian-barrel, flying-machine, goblin-cage-ev1",OUTCOME=LOSS,0.0167579173376274,0.5561097256857855,1.112219451371571,0.0016908212560386,1.1264044943820224,0.0301341921631776,0.5
"barbarian-barrel, goblin-cage-ev1, royal-recruits-ev1",OUTCOME=LOSS,0.0169296833064949,0.5558688755727881,1.1117377511455762,0.0017015566290928,1.1257936507936506,0.030456253354804,0.5
"flying-machine, royal-hogs, royal-recruits-ev1",OUTCOME=LOSS,0.020654857756307,0.5557481224725592,1.1114962449451185,0.0020719269994632,1.125487646293888,0.0371658615136876,0.5
"flying-machine, royal-hogs",OUTCOME=LOSS,0.0208158883521202,0.5557466322728576,1.1114932645457152,0.0020880300590445,1.125483870967742,0.0374557165861513,0.5
"firecracker-ev1, the-log",OUTCOME=LOSS,0.0234782608695652,0.5550761421319796,1.1101522842639593,0.0023295759527643,1.1237877923559612,0.0422973698336017,0.5
"arrows, goblin-cage-ev1, royal-recruits-ev1",OUTCOME=LOSS,0.0179495437466451,0.5549286425489545,1.109857285097909,0.0017767042404723,1.123415361670395,0.0323456790123456,0.5
"arrows, goblin-cage-ev1, royal-hogs",OUTCOME=LOSS,0.0165217391304347,0.5545945945945946,1.1091891891891892,0.0016264090177133,1.1225728155339805,0.0297906602254428,0.5
"barbarian-barrel, royal-hogs, royal-recruits-ev1",OUTCOME=LOSS,0.0174342458400429,0.5540771067894916,1.1081542135789832,0.0017015566290928,1.1212700841622034,0.0314653784219001,0.5
"barbarian-barrel, goblin-cage-ev1, royal-hogs",OUTCOME=LOSS,0.0159957058507783,0.5530809205642168,1.1061618411284335,0.0015351583467525,1.1187707641196012,0.0289210950080515,0.5
"barbarian-barrel, flying-machine",OUTCOME=LOSS,0.0191304347826086,0.5527295285359801,1.1054590570719602,0.0018250134192163,1.117891816920943,0.0346108427267847,0.5
"barbarian-barrel, flying-machine, royal-hogs",OUTCOME=LOSS,0.0170263016639828,0.5522284122562674,1.1044568245125348,0.001610305958132,1.1166407465007775,0.0308319914117015,0.5
"barbarian-barrel, royal-hogs",OUTCOME=LOSS,0.0178743961352657,0.5518727212462712,1.1037454424925424,0.0016800858829844,1.1157544378698223,0.0323886205045625,0.5
"barbarian-barrel, flying-machine, royal-recruits-ev1",OUTCOME=LOSS,0.0186580783682232,0.5517460317460319,1.1034920634920635,0.0017498658078368,1.1154390934844196,0.0338164251207729,0.5
"arrows, royal-hogs, royal-recruits-ev1",OUTCOME=LOSS,0.0189586688137412,0.5508421709295072,1.1016843418590143,0.0017498658078368,1.1131944444444444,0.0344176060118089,0.5
